order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR316422602,13-Mar-22,789422,25891602,174,16-Mar-22,17-Mar-22,174,1,0,0
FMR314201403,13-Mar-22,789201,25891101,420,14-Mar-22,14-Mar-22,420,1,1,1
FMR315101502,13-Mar-22,789101,25891101,350,15-Mar-22,15-Mar-22,350,1,1,1
FMR316720603,14-Mar-22,789720,25891103,489,16-Mar-22,16-Mar-22,489,1,1,1
FMR316221603,14-Mar-22,789221,25891103,483,16-Mar-22,16-Mar-22,483,1,1,1
FMR316622103,14-Mar-22,789622,25891103,396,16-Mar-22,15-Mar-22,396,1,1,1
FMR316220401,14-Mar-22,789220,25891103,353,16-Mar-22,16-Mar-22,353,1,1,1
FMR317301602,14-Mar-22,789301,25891103,436,17-Mar-22,17-Mar-22,349,0,1,0
FMR316902603,14-Mar-22,789902,25891103,369,16-Mar-22,16-Mar-22,369,1,1,1
FMR317321103,14-Mar-22,789321,25891103,499,17-Mar-22,17-Mar-22,499,1,1,1
FMR316221603,14-Mar-22,789221,25891601,182,16-Mar-22,16-Mar-22,182,1,1,1
FMR316902603,14-Mar-22,789902,25891601,84,16-Mar-22,16-Mar-22,84,1,1,1
FMR315403601,14-Mar-22,789403,25891601,103,15-Mar-22,14-Mar-22,82,0,1,0
FMR316402601,14-Mar-22,789402,25891601,167,16-Mar-22,16-Mar-22,167,1,1,1
FMR317402601,14-Mar-22,789402,25891601,150,17-Mar-22,17-Mar-22,150,1,1,1
FMR315622602,14-Mar-22,789622,25891601,110,15-Mar-22,15-Mar-22,110,1,1,1
FMR316303601,14-Mar-22,789303,25891601,58,16-Mar-22,16-Mar-22,52,0,1,0
FMR316121601,14-Mar-22,789121,25891601,63,16-Mar-22,15-Mar-22,63,1,1,1
FMR317121601,14-Mar-22,789121,25891601,58,17-Mar-22,17-Mar-22,58,1,1,1
FMR317320601,14-Mar-22,789320,25891601,86,17-Mar-22,17-Mar-22,86,1,1,1
FMR315422601,14-Mar-22,789422,25891601,72,15-Mar-22,17-Mar-22,72,1,0,0
FMR316503601,14-Mar-22,789503,25891601,193,16-Mar-22,16-Mar-22,193,1,1,1
FMR315122601,14-Mar-22,789122,25891601,182,15-Mar-22,16-Mar-22,164,0,0,0
FMR315321602,14-Mar-22,789321,25891601,63,15-Mar-22,15-Mar-22,63,1,1,1
FMR316903601,14-Mar-22,789903,25891601,129,16-Mar-22,16-Mar-22,123,0,1,0
FMR316401601,14-Mar-22,789401,25891601,143,16-Mar-22,16-Mar-22,143,1,1,1
FMR315501601,14-Mar-22,789501,25891601,135,15-Mar-22,15-Mar-22,135,1,1,1
FMR316103402,14-Mar-22,789103,25891402,306,16-Mar-22,18-Mar-22,275,0,0,0
FMR317220603,14-Mar-22,789220,25891402,250,17-Mar-22,17-Mar-22,250,1,1,1
FMR317501402,14-Mar-22,789501,25891402,436,17-Mar-22,16-Mar-22,436,1,1,1
FMR317303603,14-Mar-22,789303,25891402,309,17-Mar-22,17-Mar-22,309,1,1,1
FMR316703402,14-Mar-22,789703,25891402,400,16-Mar-22,16-Mar-22,320,0,1,0
FMR316721502,14-Mar-22,789721,25891402,468,16-Mar-22,16-Mar-22,468,1,1,1
FMR315520402,14-Mar-22,789520,25891402,451,15-Mar-22,16-Mar-22,451,1,0,0
FMR316503402,14-Mar-22,789503,25891402,474,16-Mar-22,17-Mar-22,474,1,0,0
FMR315422402,14-Mar-22,789422,25891402,386,15-Mar-22,16-Mar-22,386,1,0,0
FMR316422402,14-Mar-22,789422,25891402,213,16-Mar-22,16-Mar-22,213,1,1,1
FMR315902402,14-Mar-22,789902,25891402,399,15-Mar-22,14-Mar-22,359,0,1,0
FMR316321402,14-Mar-22,789321,25891402,320,16-Mar-22,18-Mar-22,304,0,0,0
FMR315421402,14-Mar-22,789421,25891402,353,15-Mar-22,16-Mar-22,353,1,0,0
FMR316421402,14-Mar-22,789421,25891402,325,16-Mar-22,17-Mar-22,260,0,0,0
FMR317603201,14-Mar-22,789603,25891201,280,17-Mar-22,18-Mar-22,280,1,0,0
FMR315121602,14-Mar-22,789121,25891201,453,15-Mar-22,17-Mar-22,453,1,0,0
FMR315601301,14-Mar-22,789601,25891201,141,15-Mar-22,15-Mar-22,134,0,1,0
FMR317601201,14-Mar-22,789601,25891201,451,17-Mar-22,18-Mar-22,361,0,0,0
FMR316401601,14-Mar-22,789401,25891201,258,16-Mar-22,16-Mar-22,258,1,1,1
FMR316320401,14-Mar-22,789320,25891201,268,16-Mar-22,16-Mar-22,268,1,1,1
FMR315402503,14-Mar-22,789402,25891201,319,15-Mar-22,15-Mar-22,319,1,1,1
FMR317402601,14-Mar-22,789402,25891201,319,17-Mar-22,17-Mar-22,319,1,1,1
FMR315902201,14-Mar-22,789902,25891201,162,15-Mar-22,15-Mar-22,162,1,1,1
FMR315403201,14-Mar-22,789403,25891201,185,15-Mar-22,17-Mar-22,185,1,0,0
FMR315503201,14-Mar-22,789503,25891201,221,15-Mar-22,18-Mar-22,221,1,0,0
FMR315703403,14-Mar-22,789703,25891201,302,15-Mar-22,15-Mar-22,287,0,1,0
FMR316703402,14-Mar-22,789703,25891201,438,16-Mar-22,16-Mar-22,438,1,1,1
FMR316220201,14-Mar-22,789220,25891201,142,16-Mar-22,19-Mar-22,142,1,0,0
FMR316903601,14-Mar-22,789903,25891201,348,16-Mar-22,16-Mar-22,331,0,1,0
FMR316203401,14-Mar-22,789203,25891201,377,16-Mar-22,16-Mar-22,377,1,1,1
FMR315522201,14-Mar-22,789522,25891201,360,15-Mar-22,18-Mar-22,360,1,0,0
FMR315622602,14-Mar-22,789622,25891201,188,15-Mar-22,15-Mar-22,188,1,1,1
FMR317703602,14-Mar-22,789703,25891501,201,17-Mar-22,17-Mar-22,201,1,1,1
FMR315721501,14-Mar-22,789721,25891501,150,15-Mar-22,15-Mar-22,142,0,1,0
FMR316522501,14-Mar-22,789522,25891501,197,16-Mar-22,19-Mar-22,187,0,0,0
FMR316401601,14-Mar-22,789401,25891501,238,16-Mar-22,16-Mar-22,214,0,1,0
FMR317401603,14-Mar-22,789401,25891501,214,17-Mar-22,17-Mar-22,214,1,1,1
FMR315201602,14-Mar-22,789201,25891501,200,15-Mar-22,15-Mar-22,200,1,1,1
FMR317420501,14-Mar-22,789420,25891501,163,17-Mar-22,19-Mar-22,155,0,0,0
FMR316121501,14-Mar-22,789121,25891501,200,16-Mar-22,16-Mar-22,200,1,1,1
FMR316621603,14-Mar-22,789621,25891501,245,16-Mar-22,16-Mar-22,245,1,1,1
FMR317320601,14-Mar-22,789320,25891501,143,17-Mar-22,17-Mar-22,143,1,1,1
FMR315101501,14-Mar-22,789101,25891501,102,15-Mar-22,15-Mar-22,102,1,1,1
FMR316101501,14-Mar-22,789101,25891501,233,16-Mar-22,15-Mar-22,233,1,1,1
FMR315303501,14-Mar-22,789303,25891501,174,15-Mar-22,15-Mar-22,174,1,1,1
FMR315521501,14-Mar-22,789521,25891501,179,15-Mar-22,15-Mar-22,161,0,1,0
FMR315720501,14-Mar-22,789720,25891501,192,15-Mar-22,15-Mar-22,192,1,1,1
FMR315622602,14-Mar-22,789622,25891501,140,15-Mar-22,15-Mar-22,140,1,1,1
FMR316622603,14-Mar-22,789622,25891501,169,16-Mar-22,16-Mar-22,169,1,1,1
FMR315301501,14-Mar-22,789301,25891501,181,15-Mar-22,14-Mar-22,181,1,1,1
FMR317301602,14-Mar-22,789301,25891501,220,17-Mar-22,17-Mar-22,198,0,1,0
FMR317301602,14-Mar-22,789301,25891602,156,17-Mar-22,17-Mar-22,148,0,1,0
FMR315303602,14-Mar-22,789303,25891602,132,15-Mar-22,16-Mar-22,125,0,0,0
FMR317303602,14-Mar-22,789303,25891602,187,17-Mar-22,19-Mar-22,187,1,0,0
FMR316702602,14-Mar-22,789702,25891602,50,16-Mar-22,17-Mar-22,48,0,0,0
FMR315202602,14-Mar-22,789202,25891602,86,15-Mar-22,15-Mar-22,86,1,1,1
FMR316720602,14-Mar-22,789720,25891602,176,16-Mar-22,17-Mar-22,176,1,0,0
FMR317401603,14-Mar-22,789401,25891602,174,17-Mar-22,17-Mar-22,174,1,1,1
FMR317521602,14-Mar-22,789521,25891602,113,17-Mar-22,18-Mar-22,113,1,0,0
FMR317703602,14-Mar-22,789703,25891602,89,17-Mar-22,17-Mar-22,85,0,1,0
FMR317420602,14-Mar-22,789420,25891602,99,17-Mar-22,16-Mar-22,99,1,1,1
FMR315321602,14-Mar-22,789321,25891602,78,15-Mar-22,15-Mar-22,78,1,1,1
FMR315203602,14-Mar-22,789203,25891602,179,15-Mar-22,14-Mar-22,179,1,1,1
FMR316103602,14-Mar-22,789103,25891602,110,16-Mar-22,16-Mar-22,104,0,1,0
FMR315903603,14-Mar-22,789903,25891602,180,15-Mar-22,15-Mar-22,162,0,1,0
FMR315601602,14-Mar-22,789601,25891602,137,15-Mar-22,16-Mar-22,130,0,0,0
FMR315201602,14-Mar-22,789201,25891602,131,15-Mar-22,15-Mar-22,118,0,1,0
FMR315121602,14-Mar-22,789121,25891602,105,15-Mar-22,17-Mar-22,105,1,0,0
FMR317121602,14-Mar-22,789121,25891602,112,17-Mar-22,18-Mar-22,90,0,0,0
FMR315522602,14-Mar-22,789522,25891602,87,15-Mar-22,16-Mar-22,87,1,0,0
FMR315622602,14-Mar-22,789622,25891602,87,15-Mar-22,15-Mar-22,87,1,1,1
FMR316622603,14-Mar-22,789622,25891602,87,16-Mar-22,16-Mar-22,87,1,1,1
FMR317622602,14-Mar-22,789622,25891602,74,17-Mar-22,17-Mar-22,74,1,1,1
FMR316902603,14-Mar-22,789902,25891602,52,16-Mar-22,16-Mar-22,47,0,1,0
FMR315101602,14-Mar-22,789101,25891602,126,15-Mar-22,16-Mar-22,101,0,0,0
FMR317101602,14-Mar-22,789101,25891602,59,17-Mar-22,17-Mar-22,53,0,1,0
FMR316603602,14-Mar-22,789603,25891602,88,16-Mar-22,16-Mar-22,88,1,1,1
FMR316122602,14-Mar-22,789122,25891602,195,16-Mar-22,19-Mar-22,175,0,0,0
FMR317521101,14-Mar-22,789521,25891101,456,17-Mar-22,17-Mar-22,456,1,1,1
FMR317303603,14-Mar-22,789303,25891101,330,17-Mar-22,17-Mar-22,314,0,1,0
FMR316703402,14-Mar-22,789703,25891101,322,16-Mar-22,16-Mar-22,290,0,1,0
FMR315321602,14-Mar-22,789321,25891101,476,15-Mar-22,15-Mar-22,476,1,1,1
FMR315320101,14-Mar-22,789320,25891101,378,15-Mar-22,16-Mar-22,378,1,0,0
FMR316320401,14-Mar-22,789320,25891101,325,16-Mar-22,16-Mar-22,325,1,1,1
FMR317320601,14-Mar-22,789320,25891101,415,17-Mar-22,17-Mar-22,415,1,1,1
FMR315720501,14-Mar-22,789720,25891101,370,15-Mar-22,15-Mar-22,370,1,1,1
FMR317720101,14-Mar-22,789720,25891101,423,17-Mar-22,17-Mar-22,423,1,1,1
FMR317702101,14-Mar-22,789702,25891101,407,17-Mar-22,17-Mar-22,387,0,1,0
FMR316621603,14-Mar-22,789621,25891101,391,16-Mar-22,16-Mar-22,313,0,1,0
FMR316102503,14-Mar-22,789102,25891101,383,16-Mar-22,16-Mar-22,383,1,1,1
FMR315301203,14-Mar-22,789301,25891101,440,15-Mar-22,15-Mar-22,440,1,1,1
FMR317301602,14-Mar-22,789301,25891101,491,17-Mar-22,17-Mar-22,491,1,1,1
FMR317520101,14-Mar-22,789520,25891101,473,17-Mar-22,19-Mar-22,449,0,0,0
FMR316422101,14-Mar-22,789422,25891101,330,16-Mar-22,15-Mar-22,330,1,1,1
FMR315603403,14-Mar-22,789603,25891401,208,15-Mar-22,15-Mar-22,208,1,1,1
FMR317603401,14-Mar-22,789603,25891401,370,17-Mar-22,17-Mar-22,370,1,1,1
FMR316902603,14-Mar-22,789902,25891401,381,16-Mar-22,16-Mar-22,381,1,1,1
FMR317402601,14-Mar-22,789402,25891401,314,17-Mar-22,17-Mar-22,314,1,1,1
FMR317621401,14-Mar-22,789621,25891401,390,17-Mar-22,20-Mar-22,390,1,0,0
FMR316622603,14-Mar-22,789622,25891401,255,16-Mar-22,16-Mar-22,229,0,1,0
FMR317622602,14-Mar-22,789622,25891401,479,17-Mar-22,17-Mar-22,383,0,1,0
FMR317102401,14-Mar-22,789102,25891401,468,17-Mar-22,18-Mar-22,468,1,0,0
FMR316503401,14-Mar-22,789503,25891401,282,16-Mar-22,15-Mar-22,282,1,1,1
FMR315520401,14-Mar-22,789520,25891401,395,15-Mar-22,17-Mar-22,395,1,0,0
FMR316320401,14-Mar-22,789320,25891401,431,16-Mar-22,16-Mar-22,431,1,1,1
FMR316203401,14-Mar-22,789203,25891401,393,16-Mar-22,16-Mar-22,393,1,1,1
FMR317522401,14-Mar-22,789522,25891401,247,17-Mar-22,17-Mar-22,247,1,1,1
FMR315721501,14-Mar-22,789721,25891401,234,15-Mar-22,15-Mar-22,234,1,1,1
FMR315303501,14-Mar-22,789303,25891401,454,15-Mar-22,15-Mar-22,454,1,1,1
FMR316122503,14-Mar-22,789122,25891401,209,16-Mar-22,17-Mar-22,188,0,0,0
FMR315401401,14-Mar-22,789401,25891401,288,15-Mar-22,17-Mar-22,288,1,0,0
FMR315720401,14-Mar-22,789720,25891401,489,15-Mar-22,14-Mar-22,489,1,1,1
FMR316201401,14-Mar-22,789201,25891401,400,16-Mar-22,16-Mar-22,400,1,1,1
FMR317421401,14-Mar-22,789421,25891401,311,17-Mar-22,19-Mar-22,311,1,0,0
FMR316420401,14-Mar-22,789420,25891401,483,16-Mar-22,16-Mar-22,483,1,1,1
FMR316220401,14-Mar-22,789220,25891401,336,16-Mar-22,16-Mar-22,319,0,1,0
FMR315221401,14-Mar-22,789221,25891401,379,15-Mar-22,15-Mar-22,379,1,1,1
FMR315321602,14-Mar-22,789321,25891401,208,15-Mar-22,15-Mar-22,187,0,1,0
FMR315403503,14-Mar-22,789403,25891401,411,15-Mar-22,15-Mar-22,411,1,1,1
FMR317403502,14-Mar-22,789403,25891401,449,17-Mar-22,17-Mar-22,427,0,1,0
FMR315220603,14-Mar-22,789220,25891603,110,15-Mar-22,15-Mar-22,88,0,1,0
FMR317220603,14-Mar-22,789220,25891603,170,17-Mar-22,17-Mar-22,170,1,1,1
FMR316720603,14-Mar-22,789720,25891603,109,16-Mar-22,16-Mar-22,109,1,1,1
FMR316221603,14-Mar-22,789221,25891603,135,16-Mar-22,16-Mar-22,128,0,1,0
FMR317401603,14-Mar-22,789401,25891603,146,17-Mar-22,17-Mar-22,146,1,1,1
FMR316403603,14-Mar-22,789403,25891603,78,16-Mar-22,16-Mar-22,78,1,1,1
FMR316622603,14-Mar-22,789622,25891603,164,16-Mar-22,16-Mar-22,164,1,1,1
FMR315903603,14-Mar-22,789903,25891603,147,15-Mar-22,15-Mar-22,147,1,1,1
FMR316902603,14-Mar-22,789902,25891603,154,16-Mar-22,16-Mar-22,154,1,1,1
FMR317902603,14-Mar-22,789902,25891603,156,17-Mar-22,16-Mar-22,156,1,1,1
FMR317703603,14-Mar-22,789703,25891603,178,17-Mar-22,19-Mar-22,178,1,0,0
FMR317303603,14-Mar-22,789303,25891603,186,17-Mar-22,17-Mar-22,186,1,1,1
FMR316321603,14-Mar-22,789321,25891603,52,16-Mar-22,17-Mar-22,49,0,0,0
FMR316621603,14-Mar-22,789621,25891603,93,16-Mar-22,16-Mar-22,93,1,1,1
FMR315102203,14-Mar-22,789102,25891202,209,15-Mar-22,15-Mar-22,167,0,1,0
FMR315501601,14-Mar-22,789501,25891202,365,15-Mar-22,15-Mar-22,365,1,1,1
FMR317702202,14-Mar-22,789702,25891202,289,17-Mar-22,18-Mar-22,289,1,0,0
FMR316122503,14-Mar-22,789122,25891202,293,16-Mar-22,17-Mar-22,278,0,0,0
FMR317122202,14-Mar-22,789122,25891202,264,17-Mar-22,18-Mar-22,251,0,0,0
FMR315420202,14-Mar-22,789420,25891202,416,15-Mar-22,16-Mar-22,395,0,0,0
FMR316301502,14-Mar-22,789301,25891202,302,16-Mar-22,16-Mar-22,302,1,1,1
FMR317422302,14-Mar-22,789422,25891202,215,17-Mar-22,17-Mar-22,193,0,1,0
FMR315720501,14-Mar-22,789720,25891202,172,15-Mar-22,15-Mar-22,172,1,1,1
FMR315621403,14-Mar-22,789621,25891202,191,15-Mar-22,15-Mar-22,172,0,1,0
FMR315202602,14-Mar-22,789202,25891202,135,15-Mar-22,15-Mar-22,135,1,1,1
FMR317202202,14-Mar-22,789202,25891202,122,17-Mar-22,17-Mar-22,122,1,1,1
FMR316121202,14-Mar-22,789121,25891202,315,16-Mar-22,18-Mar-22,315,1,0,0
FMR317603303,14-Mar-22,789603,25891303,25,17-Mar-22,20-Mar-22,25,1,0,0
FMR315201602,14-Mar-22,789201,25891303,91,15-Mar-22,15-Mar-22,91,1,1,1
FMR317102401,14-Mar-22,789102,25891303,84,17-Mar-22,18-Mar-22,84,1,0,0
FMR315303501,14-Mar-22,789303,25891303,83,15-Mar-22,15-Mar-22,83,1,1,1
FMR317622602,14-Mar-22,789622,25891303,63,17-Mar-22,17-Mar-22,63,1,1,1
FMR315520303,14-Mar-22,789520,25891303,87,15-Mar-22,18-Mar-22,83,0,0,0
FMR315501601,14-Mar-22,789501,25891303,27,15-Mar-22,15-Mar-22,27,1,1,1
FMR315702303,14-Mar-22,789702,25891303,84,15-Mar-22,15-Mar-22,76,0,1,0
FMR315221401,14-Mar-22,789221,25891303,35,15-Mar-22,15-Mar-22,35,1,1,1
FMR317221303,14-Mar-22,789221,25891303,22,17-Mar-22,16-Mar-22,22,1,1,1
FMR315121503,14-Mar-22,789121,25891303,29,15-Mar-22,18-Mar-22,29,1,0,0
FMR315101303,14-Mar-22,789101,25891303,72,15-Mar-22,18-Mar-22,72,1,0,0
FMR316402303,14-Mar-22,789402,25891303,32,16-Mar-22,17-Mar-22,30,0,0,0
FMR317903503,14-Mar-22,789903,25891303,33,17-Mar-22,17-Mar-22,33,1,1,1
FMR315621403,14-Mar-22,789621,25891303,68,15-Mar-22,15-Mar-22,68,1,1,1
FMR316621303,14-Mar-22,789621,25891303,44,16-Mar-22,19-Mar-22,44,1,0,0
FMR315521501,14-Mar-22,789521,25891303,57,15-Mar-22,15-Mar-22,57,1,1,1
FMR315621403,14-Mar-22,789621,25891403,329,15-Mar-22,15-Mar-22,329,1,1,1
FMR315103403,14-Mar-22,789103,25891203,257,15-Mar-22,15-Mar-22,257,1,1,1
FMR316103602,14-Mar-22,789103,25891203,146,16-Mar-22,16-Mar-22,146,1,1,1
FMR315320503,14-Mar-22,789320,25891203,302,15-Mar-22,15-Mar-22,302,1,1,1
FMR316703203,14-Mar-22,789703,25891203,439,16-Mar-22,17-Mar-22,439,1,0,0
FMR317521602,14-Mar-22,789521,25891203,173,17-Mar-22,18-Mar-22,138,0,0,0
FMR315721203,14-Mar-22,789721,25891203,381,15-Mar-22,14-Mar-22,381,1,1,1
FMR316721502,14-Mar-22,789721,25891203,369,16-Mar-22,16-Mar-22,369,1,1,1
FMR317420501,14-Mar-22,789420,25891203,133,17-Mar-22,19-Mar-22,126,0,0,0
FMR315522503,14-Mar-22,789522,25891203,487,15-Mar-22,17-Mar-22,487,1,0,0
FMR315403503,14-Mar-22,789403,25891203,156,15-Mar-22,15-Mar-22,156,1,1,1
FMR317403502,14-Mar-22,789403,25891203,287,17-Mar-22,17-Mar-22,287,1,1,1
FMR315301203,14-Mar-22,789301,25891203,237,15-Mar-22,15-Mar-22,225,0,1,0
FMR316301502,14-Mar-22,789301,25891203,105,16-Mar-22,16-Mar-22,105,1,1,1
FMR315121203,14-Mar-22,789121,25891203,369,15-Mar-22,16-Mar-22,369,1,0,0
FMR317221203,14-Mar-22,789221,25891203,396,17-Mar-22,17-Mar-22,396,1,1,1
FMR316501203,14-Mar-22,789501,25891203,470,16-Mar-22,16-Mar-22,470,1,1,1
FMR316601203,14-Mar-22,789601,25891203,488,16-Mar-22,17-Mar-22,439,0,0,0
FMR315102203,14-Mar-22,789102,25891203,139,15-Mar-22,15-Mar-22,139,1,1,1
FMR317902301,14-Mar-22,789902,25891203,487,17-Mar-22,17-Mar-22,487,1,1,1
FMR316903601,14-Mar-22,789903,25891203,430,16-Mar-22,16-Mar-22,408,0,1,0
FMR317421203,14-Mar-22,789421,25891203,243,17-Mar-22,18-Mar-22,231,0,0,0
FMR315702303,14-Mar-22,789702,25891203,423,15-Mar-22,15-Mar-22,338,0,1,0
FMR316621203,14-Mar-22,789621,25891203,196,16-Mar-22,15-Mar-22,196,1,1,1
FMR315201602,14-Mar-22,789201,25891302,38,15-Mar-22,15-Mar-22,36,0,1,0
FMR317122302,14-Mar-22,789122,25891302,80,17-Mar-22,20-Mar-22,72,0,0,0
FMR315401403,14-Mar-22,789401,25891302,86,15-Mar-22,15-Mar-22,77,0,1,0
FMR316101302,14-Mar-22,789101,25891302,91,16-Mar-22,16-Mar-22,91,1,1,1
FMR315601302,14-Mar-22,789601,25891302,32,15-Mar-22,18-Mar-22,29,0,0,0
FMR315903302,14-Mar-22,789903,25891302,81,15-Mar-22,17-Mar-22,65,0,0,0
FMR315503302,14-Mar-22,789503,25891302,37,15-Mar-22,17-Mar-22,37,1,0,0
FMR315422402,14-Mar-22,789422,25891302,20,15-Mar-22,16-Mar-22,20,1,0,0
FMR316422302,14-Mar-22,789422,25891302,83,16-Mar-22,19-Mar-22,83,1,0,0
FMR317422302,14-Mar-22,789422,25891302,23,17-Mar-22,17-Mar-22,18,0,1,0
FMR317301602,14-Mar-22,789301,25891302,36,17-Mar-22,17-Mar-22,36,1,1,1
FMR315420301,14-Mar-22,789420,25891301,42,15-Mar-22,17-Mar-22,40,0,0,0
FMR315703403,14-Mar-22,789703,25891301,56,15-Mar-22,15-Mar-22,56,1,1,1
FMR315102301,14-Mar-22,789102,25891301,37,15-Mar-22,14-Mar-22,30,0,1,0
FMR316102503,14-Mar-22,789102,25891301,88,16-Mar-22,16-Mar-22,88,1,1,1
FMR315122301,14-Mar-22,789122,25891301,27,15-Mar-22,15-Mar-22,27,1,1,1
FMR316122301,14-Mar-22,789122,25891301,49,16-Mar-22,18-Mar-22,47,0,0,0
FMR316101302,14-Mar-22,789101,25891301,94,16-Mar-22,16-Mar-22,85,0,1,0
FMR317421301,14-Mar-22,789421,25891301,21,17-Mar-22,17-Mar-22,20,0,1,0
FMR317720301,14-Mar-22,789720,25891301,99,17-Mar-22,18-Mar-22,99,1,0,0
FMR316103602,14-Mar-22,789103,25891301,68,16-Mar-22,16-Mar-22,68,1,1,1
FMR317121602,14-Mar-22,789121,25891301,93,17-Mar-22,18-Mar-22,93,1,0,0
FMR315601301,14-Mar-22,789601,25891301,48,15-Mar-22,15-Mar-22,46,0,1,0
FMR315201602,14-Mar-22,789201,25891301,31,15-Mar-22,15-Mar-22,31,1,1,1
FMR317402601,14-Mar-22,789402,25891301,91,17-Mar-22,17-Mar-22,86,0,1,0
FMR316503601,14-Mar-22,789503,25891301,66,16-Mar-22,16-Mar-22,63,0,1,0
FMR315520401,14-Mar-22,789520,25891301,79,15-Mar-22,17-Mar-22,79,1,0,0
FMR316520301,14-Mar-22,789520,25891301,97,16-Mar-22,18-Mar-22,92,0,0,0
FMR316622603,14-Mar-22,789622,25891301,62,16-Mar-22,16-Mar-22,62,1,1,1
FMR316220301,14-Mar-22,789220,25891301,38,16-Mar-22,17-Mar-22,38,1,0,0
FMR317220603,14-Mar-22,789220,25891301,77,17-Mar-22,17-Mar-22,77,1,1,1
FMR317902301,14-Mar-22,789902,25891301,77,17-Mar-22,17-Mar-22,77,1,1,1
FMR315422601,14-Mar-22,789422,25891301,39,15-Mar-22,17-Mar-22,31,0,0,0
FMR315303501,14-Mar-22,789303,25891102,449,15-Mar-22,15-Mar-22,449,1,1,1
FMR315721501,14-Mar-22,789721,25891102,332,15-Mar-22,15-Mar-22,332,1,1,1
FMR317721102,14-Mar-22,789721,25891102,498,17-Mar-22,17-Mar-22,498,1,1,1
FMR315521501,14-Mar-22,789521,25891102,432,15-Mar-22,15-Mar-22,389,0,1,0
FMR317520102,14-Mar-22,789520,25891102,335,17-Mar-22,20-Mar-22,318,0,0,0
FMR315622602,14-Mar-22,789622,25891102,498,15-Mar-22,15-Mar-22,498,1,1,1
FMR317622602,14-Mar-22,789622,25891102,476,17-Mar-22,17-Mar-22,476,1,1,1
FMR317422102,14-Mar-22,789422,25891102,384,17-Mar-22,16-Mar-22,346,0,1,0
FMR317720102,14-Mar-22,789720,25891102,425,17-Mar-22,19-Mar-22,425,1,0,0
FMR316321102,14-Mar-22,789321,25891102,333,16-Mar-22,15-Mar-22,300,0,1,0
FMR315103403,14-Mar-22,789103,25891102,316,15-Mar-22,15-Mar-22,300,0,1,0
FMR317103403,14-Mar-22,789103,25891102,361,17-Mar-22,17-Mar-22,343,0,1,0
FMR315703403,14-Mar-22,789703,25891102,425,15-Mar-22,15-Mar-22,425,1,1,1
FMR316703402,14-Mar-22,789703,25891102,435,16-Mar-22,16-Mar-22,348,0,1,0
FMR315702303,14-Mar-22,789702,25891102,311,15-Mar-22,15-Mar-22,311,1,1,1
FMR316702102,14-Mar-22,789702,25891102,357,16-Mar-22,16-Mar-22,339,0,1,0
FMR315220603,14-Mar-22,789220,25891102,360,15-Mar-22,15-Mar-22,360,1,1,1
FMR315101501,14-Mar-22,789101,25891102,347,15-Mar-22,15-Mar-22,347,1,1,1
FMR316122602,14-Mar-22,789122,25891102,346,16-Mar-22,19-Mar-22,329,0,0,0
FMR317122302,14-Mar-22,789122,25891102,347,17-Mar-22,20-Mar-22,330,0,0,0
FMR317621102,14-Mar-22,789621,25891102,308,17-Mar-22,17-Mar-22,308,1,1,1
FMR317102502,14-Mar-22,789102,25891502,144,17-Mar-22,17-Mar-22,137,0,1,0
FMR315622502,14-Mar-22,789622,25891502,216,15-Mar-22,17-Mar-22,173,0,0,0
FMR317320601,14-Mar-22,789320,25891502,174,17-Mar-22,17-Mar-22,157,0,1,0
FMR316201502,14-Mar-22,789201,25891502,160,16-Mar-22,15-Mar-22,160,1,1,1
FMR315301502,14-Mar-22,789301,25891502,135,15-Mar-22,16-Mar-22,135,1,0,0
FMR316301502,14-Mar-22,789301,25891502,128,16-Mar-22,16-Mar-22,128,1,1,1
FMR317121601,14-Mar-22,789121,25891502,108,17-Mar-22,17-Mar-22,108,1,1,1
FMR317503502,14-Mar-22,789503,25891502,241,17-Mar-22,17-Mar-22,217,0,1,0
FMR316721502,14-Mar-22,789721,25891502,179,16-Mar-22,16-Mar-22,179,1,1,1
FMR316403603,14-Mar-22,789403,25891502,220,16-Mar-22,16-Mar-22,220,1,1,1
FMR317403502,14-Mar-22,789403,25891502,211,17-Mar-22,17-Mar-22,211,1,1,1
FMR315321502,14-Mar-22,789321,25891502,104,15-Mar-22,17-Mar-22,104,1,0,0
FMR316402601,14-Mar-22,789402,25891502,134,16-Mar-22,16-Mar-22,134,1,1,1
FMR317402601,14-Mar-22,789402,25891502,215,17-Mar-22,17-Mar-22,215,1,1,1
FMR315501601,14-Mar-22,789501,25891502,116,15-Mar-22,15-Mar-22,116,1,1,1
FMR316501502,14-Mar-22,789501,25891502,148,16-Mar-22,17-Mar-22,133,0,0,0
FMR315421502,14-Mar-22,789421,25891502,185,15-Mar-22,17-Mar-22,176,0,0,0
FMR317403403,14-Mar-22,789403,25891403,270,17-Mar-22,18-Mar-22,270,1,0,0
FMR317520403,14-Mar-22,789520,25891403,266,17-Mar-22,18-Mar-22,266,1,0,0
FMR317420403,14-Mar-22,789420,25891403,249,17-Mar-22,18-Mar-22,249,1,0,0
FMR315603403,14-Mar-22,789603,25891403,491,15-Mar-22,15-Mar-22,491,1,1,1
